,ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
19005,2025,senior,integral,Engineer,300000,USD,300000,US,remoto,US,media,USA
19006,2025,senior,integral,Engineer,115000,USD,115000,US,remoto,US,media,USA
19007,2025,pleno,integral,Data Governance Analyst,140000,USD,140000,US,presencial,US,media,USA
19008,2025,pleno,integral,Data Governance Analyst,125000,USD,125000,US,presencial,US,media,USA
19009,2025,pleno,integral,Data Governance Analyst,130000,USD,130000,US,presencial,US,media,USA
19010,2025,pleno,integral,Data Governance Analyst,100000,USD,100000,US,presencial,US,media,USA
19011,2025,senior,integral,Machine Learning Engineer,200000,USD,200000,US,presencial,US,media,USA
19012,2025,senior,integral,Machine Learning Engineer,120000,USD,120000,US,presencial,US,media,USA
19013,2025,pleno,integral,Data Scientist,148500,USD,148500,US,presencial,US,media,USA
19014,2025,pleno,integral,Data Scientist,116500,USD,116500,US,presencial,US,media,USA
19015,2025,senior,integral,Data Scientist,129000,USD,129000,US,presencial,US,media,USA
19016,2025,senior,integral,Data Scientist,122000,USD,122000,US,presencial,US,media,USA
19017,2025,junior,integral,Analyst,130650,USD,130650,US,presencial,US,media,USA
19018,2025,junior,integral,Analyst,87200,USD,87200,US,presencial,US,media,USA
19019,2025,senior,integral,Data Engineer,50000,EUR,52631,FR,presencial,FR,media,FRA
19020,2025,senior,integral,Data Engineer,44000,EUR,46315,FR,presencial,FR,media,FRA
19021,2025,senior,integral,Machine Learning Engineer,320000,USD,320000,US,presencial,US,media,USA
19022,2025,senior,integral,Machine Learning Engineer,154700,USD,154700,US,presencial,US,media,USA
19023,2025,senior,integral,Engineer,169500,USD,169500,US,presencial,US,media,USA
19024,2025,senior,integral,Engineer,104000,USD,104000,US,presencial,US,media,USA
19025,2025,senior,integral,Research Scientist,303000,USD,303000,US,presencial,US,media,USA
19026,2025,senior,integral,Research Scientist,173100,USD,173100,US,presencial,US,media,USA
19027,2025,senior,integral,Software Engineer,159500,USD,159500,US,presencial,US,media,USA
19028,2025,senior,integral,Software Engineer,104000,USD,104000,US,presencial,US,media,USA
19029,2025,senior,integral,Statistician,160000,USD,160000,US,presencial,US,media,USA
19030,2025,senior,integral,Statistician,119000,USD,119000,US,presencial,US,media,USA
19031,2025,senior,integral,Data Engineer,95000,USD,95000,US,presencial,US,media,USA
19032,2025,senior,integral,Data Engineer,84000,USD,84000,US,presencial,US,media,USA
19033,2025,pleno,integral,Data Specialist,128808,USD,128808,US,presencial,US,media,USA
19034,2025,pleno,integral,Data Specialist,88140,USD,88140,US,presencial,US,media,USA
19035,2025,junior,parcial,BI Developer,16000,EUR,16842,SK,presencial,SK,media,SVK
19036,2025,junior,parcial,BI Developer,16000,EUR,16842,SK,presencial,SK,media,SVK
19037,2025,junior,parcial,BI Developer,16000,EUR,16842,SK,presencial,SK,media,SVK
19038,2025,junior,parcial,BI Developer,16000,EUR,16842,SK,presencial,SK,media,SVK
19039,2025,pleno,integral,Engineer,128544,USD,128544,US,presencial,US,media,USA
19040,2025,pleno,integral,Engineer,76960,USD,76960,US,presencial,US,media,USA
19041,2025,senior,integral,Software Development Engineer,261500,USD,261500,US,presencial,US,grande,USA
19042,2025,senior,integral,Software Development Engineer,151300,USD,151300,US,presencial,US,grande,USA
19043,2025,pleno,integral,BI Analyst,115000,USD,115000,JP,remoto,JP,media,JPN
19044,2025,pleno,integral,BI Analyst,40900,USD,40900,JP,remoto,JP,media,JPN
19045,2025,senior,integral,Architect,282000,USD,282000,US,remoto,US,media,USA
19046,2025,senior,integral,Architect,205000,USD,205000,US,remoto,US,media,USA
19047,2025,pleno,integral,Manager,196032,USD,196032,US,presencial,US,media,USA
19048,2025,pleno,integral,Manager,130688,USD,130688,US,presencial,US,media,USA
19049,2025,senior,integral,Engineer,400000,USD,400000,US,presencial,US,media,USA
19050,2025,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
19051,2025,senior,integral,Applied Scientist,260000,USD,260000,US,presencial,US,grande,USA
19052,2025,senior,integral,Applied Scientist,150400,USD,150400,US,presencial,US,grande,USA
19053,2025,senior,integral,Data Scientist,130000,USD,130000,CA,presencial,CA,media,CAN
19054,2025,senior,integral,Data Scientist,120000,USD,120000,CA,presencial,CA,media,CAN
19055,2025,pleno,integral,Data Scientist,160000,USD,160000,US,presencial,US,media,USA
19056,2025,pleno,integral,Data Scientist,110000,USD,110000,US,presencial,US,media,USA
19057,2025,pleno,integral,Data Scientist,185000,USD,185000,US,presencial,US,grande,USA
19058,2025,pleno,integral,Data Scientist,97500,USD,97500,US,presencial,US,grande,USA
19059,2025,pleno,integral,Business Intelligence Engineer,160000,USD,160000,US,presencial,US,grande,USA
19060,2025,pleno,integral,Business Intelligence Engineer,126381,USD,126381,US,presencial,US,grande,USA
19061,2025,senior,integral,Software Engineer,321000,USD,321000,US,presencial,US,media,USA
19062,2025,senior,integral,Software Engineer,214000,USD,214000,US,presencial,US,media,USA
19063,2025,senior,integral,Machine Learning Engineer,208000,USD,208000,US,presencial,US,media,USA
19064,2025,senior,integral,Machine Learning Engineer,158000,USD,158000,US,presencial,US,media,USA
19065,2025,pleno,integral,Data Analyst,100000,USD,100000,US,presencial,US,media,USA
19066,2025,pleno,integral,Data Analyst,90000,USD,90000,US,presencial,US,media,USA
19067,2025,pleno,integral,Manager,185000,USD,185000,US,presencial,US,grande,USA
19068,2025,pleno,integral,Manager,106400,USD,106400,US,presencial,US,grande,USA
19069,2025,senior,integral,Data Product Manager,160000,USD,160000,US,remoto,US,media,USA
19070,2025,senior,integral,Data Product Manager,115000,USD,115000,US,remoto,US,media,USA
19071,2025,senior,integral,Product Designer,180000,USD,180000,US,remoto,US,media,USA
19072,2025,senior,integral,Product Designer,125000,USD,125000,US,remoto,US,media,USA
19073,2025,senior,integral,Software Engineer,135000,USD,135000,US,presencial,US,media,USA
19074,2025,senior,integral,Software Engineer,120000,USD,120000,US,presencial,US,media,USA
19075,2025,pleno,integral,Machine Learning Engineer,318000,USD,318000,US,presencial,US,media,USA
19076,2025,pleno,integral,Machine Learning Engineer,212000,USD,212000,US,presencial,US,media,USA
19077,2025,senior,integral,Machine Learning Engineer,197500,USD,197500,US,presencial,US,media,USA
19078,2025,senior,integral,Machine Learning Engineer,138250,USD,138250,US,presencial,US,media,USA
19079,2025,pleno,integral,Data Operations Analyst,107000,USD,107000,US,presencial,US,media,USA
19080,2025,pleno,integral,Data Operations Analyst,86000,USD,86000,US,presencial,US,media,USA
19081,2025,pleno,integral,Engineer,201200,USD,201200,US,presencial,US,grande,USA
19082,2025,pleno,integral,Engineer,116300,USD,116300,US,presencial,US,grande,USA
19083,2025,senior,integral,Solutions Architect,220000,USD,220000,US,remoto,US,media,USA
19084,2025,senior,integral,Solutions Architect,175000,USD,175000,US,remoto,US,media,USA
19085,2025,pleno,integral,Engineer,255000,USD,255000,US,presencial,US,media,USA
19086,2025,pleno,integral,Engineer,212000,USD,212000,US,presencial,US,media,USA
19087,2025,senior,integral,Manager,234000,USD,234000,CA,presencial,CA,media,CAN
19088,2025,senior,integral,Manager,97000,USD,97000,CA,presencial,CA,media,CAN
19089,2025,pleno,integral,Software Engineer,176000,USD,176000,US,remoto,US,media,USA
19090,2025,pleno,integral,Software Engineer,150000,USD,150000,US,remoto,US,media,USA
19091,2025,pleno,integral,Engineer,186000,USD,186000,US,presencial,US,media,USA
19092,2025,pleno,integral,Engineer,124000,USD,124000,US,presencial,US,media,USA
19093,2025,senior,integral,Engineer,273000,USD,273000,US,presencial,US,media,USA
19094,2025,senior,integral,Engineer,180000,USD,180000,US,presencial,US,media,USA
19095,2025,pleno,integral,Engineer,186000,USD,186000,US,presencial,US,media,USA
19096,2025,pleno,integral,Engineer,124000,USD,124000,US,presencial,US,media,USA
19097,2025,senior,integral,Software Engineer,214000,USD,214000,US,presencial,US,media,USA
19098,2025,senior,integral,Software Engineer,142000,USD,142000,US,presencial,US,media,USA
19099,2025,senior,integral,Engineer,165000,USD,165000,US,presencial,US,media,USA
19100,2025,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
19101,2025,senior,integral,Engineer,273000,USD,273000,US,presencial,US,media,USA
19102,2025,senior,integral,Engineer,180000,USD,180000,US,presencial,US,media,USA
19103,2025,pleno,integral,Quantitative Researcher,125000,USD,125000,US,presencial,US,media,USA
19104,2025,pleno,integral,Quantitative Researcher,125000,USD,125000,US,presencial,US,media,USA
19105,2025,pleno,integral,Associate,150000,USD,150000,US,presencial,US,media,USA
19106,2025,pleno,integral,Associate,130000,USD,130000,US,presencial,US,media,USA
19107,2025,pleno,integral,Data Engineer,165000,USD,165000,US,presencial,US,media,USA
19108,2025,pleno,integral,Data Engineer,100000,USD,100000,US,presencial,US,media,USA
19109,2025,pleno,integral,Engineer,128544,USD,128544,US,presencial,US,media,USA
19110,2025,pleno,integral,Engineer,76960,USD,76960,US,presencial,US,media,USA
19111,2025,senior,integral,Analyst,125000,USD,125000,US,presencial,US,media,USA
19112,2025,senior,integral,Analyst,112000,USD,112000,US,presencial,US,media,USA
19113,2025,senior,integral,Engineer,270000,USD,270000,US,presencial,US,media,USA
19114,2025,senior,integral,Engineer,90000,USD,90000,US,presencial,US,media,USA
19115,2025,senior,integral,Engineer,270000,USD,270000,US,presencial,US,media,USA
19116,2025,senior,integral,Engineer,90000,USD,90000,US,presencial,US,media,USA
19117,2025,senior,integral,Engineer,270000,USD,270000,US,presencial,US,media,USA
19118,2025,senior,integral,Engineer,90000,USD,90000,US,presencial,US,media,USA
19119,2025,senior,integral,Engineer,260000,USD,260000,US,presencial,US,media,USA
19120,2025,senior,integral,Engineer,180000,USD,180000,US,presencial,US,media,USA
19121,2025,senior,integral,Product Manager,231600,USD,231600,US,presencial,US,media,USA
19122,2025,senior,integral,Product Manager,135100,USD,135100,US,presencial,US,media,USA
19123,2025,senior,integral,Consultant,138320,USD,138320,US,presencial,US,media,USA
19124,2025,senior,integral,Consultant,82160,USD,82160,US,presencial,US,media,USA
19125,2025,pleno,integral,Technical Support Specialist,75000,USD,75000,US,presencial,US,media,USA
19126,2025,pleno,integral,Technical Support Specialist,70000,USD,70000,US,presencial,US,media,USA
19127,2025,senior,integral,Analyst,121688,USD,121688,US,remoto,US,media,USA
19128,2025,senior,integral,Analyst,82969,USD,82969,US,remoto,US,media,USA
19129,2025,pleno,integral,Software Engineer,400000,USD,400000,US,presencial,US,media,USA
19130,2025,pleno,integral,Software Engineer,120000,USD,120000,US,presencial,US,media,USA
19131,2025,pleno,integral,Data Scientist,158814,USD,158814,AU,presencial,AU,media,AUS
19132,2025,pleno,integral,Data Scientist,139248,USD,139248,AU,presencial,AU,media,AUS
19133,2025,senior,integral,Solutions Architect,200400,USD,200400,US,presencial,US,media,USA
19134,2025,senior,integral,Solutions Architect,116900,USD,116900,US,presencial,US,media,USA
19135,2025,pleno,integral,Software Engineer,130000,USD,130000,US,presencial,US,media,USA
19136,2025,pleno,integral,Software Engineer,104000,USD,104000,US,presencial,US,media,USA
19137,2025,senior,integral,Manager,195000,USD,195000,US,presencial,US,media,USA
19138,2025,senior,integral,Manager,156000,USD,156000,US,presencial,US,media,USA
19139,2025,senior,integral,Data Strategist,135000,USD,135000,CA,presencial,CA,media,CAN
19140,2025,senior,integral,Data Strategist,110000,USD,110000,CA,presencial,CA,media,CAN
19141,2025,senior,integral,Product Manager,220000,USD,220000,US,remoto,US,media,USA
19142,2025,senior,integral,Product Manager,160000,USD,160000,US,remoto,US,media,USA
19143,2025,pleno,integral,Analytics Engineer,141600,USD,141600,US,presencial,US,media,USA
19144,2025,pleno,integral,Analytics Engineer,85000,USD,85000,US,presencial,US,media,USA
19145,2025,senior,integral,Data Scientist,160000,USD,160000,US,presencial,US,media,USA
19146,2025,senior,integral,Data Scientist,125000,USD,125000,US,presencial,US,media,USA
19147,2025,pleno,integral,Data Analyst,84700,USD,84700,US,presencial,US,media,USA
19148,2025,pleno,integral,Data Analyst,56000,USD,56000,US,presencial,US,media,USA
19149,2025,senior,integral,Data Engineer,202750,USD,202750,US,presencial,US,media,USA
19150,2025,senior,integral,Data Engineer,139800,USD,139800,US,presencial,US,media,USA
19151,2025,senior,integral,Applied Scientist,223400,USD,223400,US,presencial,US,grande,USA
19152,2025,senior,integral,Applied Scientist,136000,USD,136000,US,presencial,US,grande,USA
19153,2025,pleno,integral,Machine Learning Engineer,248640,USD,248640,US,presencial,US,media,USA
19154,2025,pleno,integral,Machine Learning Engineer,165760,USD,165760,US,presencial,US,media,USA
19155,2025,senior,integral,Manager,215270,USD,215270,US,remoto,US,media,USA
19156,2025,senior,integral,Manager,137000,USD,137000,US,remoto,US,media,USA
19157,2025,pleno,integral,Power BI Administrator,139955,USD,139955,US,presencial,US,media,USA
19158,2025,pleno,integral,Power BI Administrator,103445,USD,103445,US,presencial,US,media,USA
19159,2025,pleno,integral,Software Developer,124200,USD,124200,US,presencial,US,media,USA
19160,2025,pleno,integral,Software Developer,91800,USD,91800,US,presencial,US,media,USA
19161,2025,senior,integral,Power BI Administrator,213325,USD,213325,US,presencial,US,media,USA
19162,2025,senior,integral,Power BI Administrator,157675,USD,157675,US,presencial,US,media,USA
19163,2025,senior,integral,Engineer,190000,USD,190000,US,presencial,US,media,USA
19164,2025,senior,integral,Engineer,170000,USD,170000,US,presencial,US,media,USA
19165,2025,pleno,integral,Machine Learning Engineer,248400,USD,248400,CA,presencial,CA,media,CAN
19166,2025,pleno,integral,Machine Learning Engineer,122400,USD,122400,CA,presencial,CA,media,CAN
19167,2025,senior,integral,Product Manager,240000,USD,240000,CA,remoto,CA,media,CAN
19168,2025,senior,integral,Product Manager,190000,USD,190000,CA,remoto,CA,media,CAN
19169,2025,senior,integral,Product Manager,180000,USD,180000,US,remoto,US,media,USA
19170,2025,senior,integral,Product Manager,140000,USD,140000,US,remoto,US,media,USA
19171,2025,senior,integral,Software Developer,220000,USD,220000,US,presencial,US,media,USA
19172,2025,senior,integral,Software Developer,140000,USD,140000,US,presencial,US,media,USA
19173,2025,pleno,integral,Engineer,225000,USD,225000,US,presencial,US,media,USA
19174,2025,pleno,integral,Engineer,75000,USD,75000,US,presencial,US,media,USA
19175,2025,pleno,integral,Engineer,213000,USD,213000,US,presencial,US,media,USA
19176,2025,pleno,integral,Engineer,142000,USD,142000,US,presencial,US,media,USA
19177,2025,pleno,integral,Engineer,150000,USD,150000,US,presencial,US,media,USA
19178,2025,pleno,integral,Engineer,100000,USD,100000,US,presencial,US,media,USA
19179,2025,pleno,integral,Technical Support Specialist,75000,USD,75000,US,presencial,US,media,USA
19180,2025,pleno,integral,Technical Support Specialist,70000,USD,70000,US,presencial,US,media,USA
19181,2025,senior,integral,Platform Engineer,225000,USD,225000,US,presencial,US,media,USA
19182,2025,senior,integral,Platform Engineer,205000,USD,205000,US,presencial,US,media,USA
19183,2025,pleno,integral,Engineer,300000,USD,300000,US,presencial,US,media,USA
19184,2025,pleno,integral,Engineer,200000,USD,200000,US,presencial,US,media,USA
19185,2025,senior,integral,Data Scientist,405000,USD,405000,US,presencial,US,media,USA
19186,2025,senior,integral,Data Scientist,255000,USD,255000,US,presencial,US,media,USA
19187,2025,pleno,integral,Data Scientist,174000,USD,174000,US,presencial,US,media,USA
19188,2025,pleno,integral,Data Scientist,116000,USD,116000,US,presencial,US,media,USA
19189,2025,senior,integral,Data Scientist,215000,USD,215000,US,remoto,US,media,USA
19190,2025,senior,integral,Data Scientist,165000,USD,165000,US,remoto,US,media,USA
19191,2025,senior,integral,Data Scientist,180000,USD,180000,US,remoto,US,media,USA
19192,2025,senior,integral,Data Scientist,115000,USD,115000,US,remoto,US,media,USA
19193,2025,senior,integral,Data Scientist,180000,USD,180000,US,remoto,US,media,USA
19194,2025,senior,integral,Data Scientist,115000,USD,115000,US,remoto,US,media,USA
19195,2025,senior,integral,Data Scientist,220000,USD,220000,US,presencial,US,media,USA
19196,2025,senior,integral,Data Scientist,180000,USD,180000,US,presencial,US,media,USA
19197,2025,pleno,integral,Data Scientist,114800,USD,114800,US,presencial,US,media,USA
19198,2025,pleno,integral,Data Scientist,69800,USD,69800,US,presencial,US,media,USA
19199,2025,junior,integral,Data Specialist,40740,EUR,42884,AT,presencial,AT,media,AUT
19200,2025,junior,integral,Data Specialist,40740,EUR,42884,AT,presencial,AT,media,AUT
19201,2025,senior,integral,Data Engineer,149000,USD,149000,US,presencial,US,media,USA
19202,2025,senior,integral,Data Engineer,93000,USD,93000,US,presencial,US,media,USA
19203,2025,pleno,integral,Data Engineer,180000,USD,180000,US,presencial,US,media,USA
19204,2025,pleno,integral,Data Engineer,140000,USD,140000,US,presencial,US,media,USA
19205,2025,senior,integral,Data Engineer,214100,USD,214100,CA,presencial,CA,media,CAN
19206,2025,senior,integral,Data Engineer,142700,USD,142700,CA,presencial,CA,media,CAN
19207,2025,senior,integral,Data Engineer,214100,USD,214100,CA,presencial,CA,media,CAN
19208,2025,senior,integral,Data Engineer,142700,USD,142700,CA,presencial,CA,media,CAN
19209,2025,senior,integral,Data Engineer,216300,USD,216300,US,remoto,US,media,USA
19210,2025,senior,integral,Data Engineer,154200,USD,154200,US,remoto,US,media,USA
19211,2025,pleno,integral,Data Engineer,122000,USD,122000,US,presencial,US,media,USA
19212,2025,pleno,integral,Data Engineer,102000,USD,102000,US,presencial,US,media,USA
19213,2025,pleno,integral,Data Modeler,110729,USD,110729,US,presencial,US,media,USA
19214,2025,pleno,integral,Data Modeler,69318,USD,69318,US,presencial,US,media,USA
19215,2025,senior,integral,Data Architect,138000,USD,138000,CA,presencial,CA,media,CAN
19216,2025,senior,integral,Data Architect,72000,USD,72000,CA,presencial,CA,media,CAN
19217,2025,senior,integral,Machine Learning Engineer,250000,USD,250000,US,presencial,US,media,USA
19218,2025,senior,integral,Machine Learning Engineer,180000,USD,180000,US,presencial,US,media,USA
19219,2025,senior,integral,Product Manager,178100,USD,178100,US,presencial,US,media,USA
19220,2025,senior,integral,Product Manager,74700,USD,74700,US,presencial,US,media,USA
19221,2025,junior,integral,Data Analyst,78000,USD,78000,CA,presencial,CA,media,CAN
19222,2025,junior,integral,Data Analyst,63008,USD,63008,CA,presencial,CA,media,CAN
19223,2025,junior,integral,Data Analyst,18500,GBP,23417,GB,presencial,GB,media,GBR
19224,2025,junior,integral,Data Analyst,18500,GBP,23417,GB,presencial,GB,media,GBR
19225,2025,pleno,integral,Data Analyst,110000,USD,110000,US,presencial,US,media,USA
19226,2025,pleno,integral,Data Analyst,80000,USD,80000,US,presencial,US,media,USA
19227,2025,junior,integral,Data Analyst,40680,GBP,51493,GB,presencial,GB,media,GBR
19228,2025,junior,integral,Data Analyst,32721,GBP,41418,GB,presencial,GB,media,GBR
19229,2025,senior,integral,Developer,203000,USD,203000,CA,presencial,CA,media,CAN
19230,2025,senior,integral,Developer,128300,USD,128300,CA,presencial,CA,media,CAN
19231,2025,senior,integral,Developer,203000,USD,203000,CA,presencial,CA,media,CAN
19232,2025,senior,integral,Developer,128300,USD,128300,CA,presencial,CA,media,CAN
19233,2025,pleno,integral,Prompt Engineer,95000,USD,95000,US,remoto,US,media,USA
19234,2025,pleno,integral,Prompt Engineer,75000,USD,75000,US,remoto,US,media,USA
19235,2025,executivo,integral,Engineer,232900,USD,232900,US,presencial,US,media,USA
19236,2025,executivo,integral,Engineer,160600,USD,160600,US,presencial,US,media,USA
19237,2025,senior,integral,Consultant,90000,GBP,113924,GB,presencial,GB,media,GBR
19238,2025,senior,integral,Consultant,70000,GBP,88607,GB,presencial,GB,media,GBR
19239,2025,senior,integral,Engineer,158200,USD,158200,CA,presencial,CA,media,CAN
19240,2025,senior,integral,Engineer,79700,USD,79700,CA,presencial,CA,media,CAN
19241,2025,senior,integral,Solutions Architect,135360,USD,135360,US,remoto,US,media,USA
19242,2025,senior,integral,Solutions Architect,93420,USD,93420,US,remoto,US,media,USA
19243,2025,executivo,integral,Backend Engineer,190000,USD,190000,US,remoto,US,media,USA
19244,2025,executivo,integral,Backend Engineer,130000,USD,130000,US,remoto,US,media,USA
19245,2025,senior,integral,Backend Engineer,220000,USD,220000,US,remoto,US,media,USA
19246,2025,senior,integral,Backend Engineer,170000,USD,170000,US,remoto,US,media,USA
19247,2025,executivo,integral,Full Stack Engineer,190000,USD,190000,US,presencial,US,media,USA
19248,2025,executivo,integral,Full Stack Engineer,130000,USD,130000,US,presencial,US,media,USA
19249,2025,senior,integral,Full Stack Engineer,220000,USD,220000,US,presencial,US,media,USA
19250,2025,senior,integral,Full Stack Engineer,170000,USD,170000,US,presencial,US,media,USA
19251,2025,pleno,integral,Associate,84480,USD,84480,US,remoto,US,media,USA
19252,2025,pleno,integral,Associate,65300,USD,65300,US,remoto,US,media,USA
19253,2025,senior,integral,Manager,206350,USD,206350,US,presencial,US,media,USA
19254,2025,senior,integral,Manager,120900,USD,120900,US,presencial,US,media,USA
19255,2025,senior,integral,Manager,206350,USD,206350,US,presencial,US,media,USA
19256,2025,senior,integral,Manager,120900,USD,120900,US,presencial,US,media,USA
19257,2025,senior,integral,Software Engineer,207000,USD,207000,US,remoto,US,media,USA
19258,2025,senior,integral,Software Engineer,153000,USD,153000,US,remoto,US,media,USA
19259,2025,senior,integral,Consultant,100000,GBP,126582,GB,presencial,GB,media,GBR
19260,2025,senior,integral,Consultant,85000,GBP,107594,GB,presencial,GB,media,GBR
19261,2025,senior,integral,Business Intelligence Lead,200000,USD,200000,US,presencial,US,media,USA
19262,2025,senior,integral,Business Intelligence Lead,160000,USD,160000,US,presencial,US,media,USA
19263,2025,senior,integral,Analyst,95000,USD,95000,CA,presencial,CA,media,CAN
19264,2025,senior,integral,Analyst,80000,USD,80000,CA,presencial,CA,media,CAN
19265,2025,senior,integral,Principal Engineer,180000,USD,180000,US,remoto,US,media,USA
19266,2025,senior,integral,Principal Engineer,127000,USD,127000,US,remoto,US,media,USA
19267,2025,executivo,integral,Account Executive,270000,USD,270000,US,presencial,US,media,USA
19268,2025,executivo,integral,Account Executive,150000,USD,150000,US,presencial,US,media,USA
19269,2025,senior,integral,Systems Engineer,560000,USD,560000,US,presencial,US,media,USA
19270,2025,senior,integral,Systems Engineer,320000,USD,320000,US,presencial,US,media,USA
19271,2025,senior,integral,Manager,230000,USD,230000,US,presencial,US,media,USA
19272,2025,senior,integral,Manager,190000,USD,190000,US,presencial,US,media,USA
19273,2025,senior,integral,Data Platform Engineer,276000,USD,276000,US,remoto,US,media,USA
19274,2025,senior,integral,Data Platform Engineer,187700,USD,187700,US,remoto,US,media,USA
19275,2025,senior,integral,Data Platform Engineer,220000,USD,220000,US,remoto,US,media,USA
19276,2025,senior,integral,Data Platform Engineer,149600,USD,149600,US,remoto,US,media,USA
19277,2025,senior,integral,Solutions Architect,280000,USD,280000,US,presencial,US,media,USA
19278,2025,senior,integral,Solutions Architect,220000,USD,220000,US,presencial,US,media,USA
19279,2025,junior,integral,Analyst,133700,USD,133700,US,presencial,US,media,USA
19280,2025,junior,integral,Analyst,92200,USD,92200,US,presencial,US,media,USA
19281,2025,pleno,integral,Manager,100000,USD,100000,US,presencial,US,media,USA
19282,2025,pleno,integral,Manager,90000,USD,90000,US,presencial,US,media,USA
19283,2025,pleno,integral,Software Engineer,85000,USD,85000,US,remoto,US,media,USA
19284,2025,pleno,integral,Software Engineer,70000,USD,70000,US,remoto,US,media,USA
19285,2025,pleno,integral,Developer,115169,USD,115169,CA,presencial,CA,media,CAN
19286,2025,pleno,integral,Developer,90056,USD,90056,CA,presencial,CA,media,CAN
19287,2025,pleno,integral,Research Engineer,251000,USD,251000,US,presencial,US,media,USA
19288,2025,pleno,integral,Research Engineer,170200,USD,170200,US,presencial,US,media,USA
19289,2025,pleno,parcial,Developer,88000,USD,88000,US,presencial,US,media,USA
19290,2025,pleno,parcial,Developer,80000,USD,80000,US,presencial,US,media,USA
19291,2025,senior,integral,Software Engineer,244000,USD,244000,US,presencial,US,media,USA
19292,2025,senior,integral,Software Engineer,166000,USD,166000,US,presencial,US,media,USA
19293,2025,senior,integral,Application Developer,104000,USD,104000,US,remoto,US,media,USA
19294,2025,senior,integral,Application Developer,72800,USD,72800,US,remoto,US,media,USA
19295,2025,pleno,integral,Software Engineer,208000,USD,208000,US,presencial,US,media,USA
19296,2025,pleno,integral,Software Engineer,141340,USD,141340,US,presencial,US,media,USA
19297,2025,senior,integral,Data Engineer,145000,USD,145000,US,presencial,US,media,USA
19298,2025,senior,integral,Data Engineer,125000,USD,125000,US,presencial,US,media,USA
19299,2025,executivo,integral,Data Engineer,130000,GBP,164556,GB,presencial,GB,media,GBR
19300,2025,executivo,integral,Data Engineer,120000,GBP,151898,GB,presencial,GB,media,GBR
19301,2025,pleno,integral,Data Engineer,215000,USD,215000,US,presencial,US,media,USA
19302,2025,pleno,integral,Data Engineer,170000,USD,170000,US,presencial,US,media,USA
19303,2025,senior,integral,Data Scientist,221400,USD,221400,US,presencial,US,media,USA
19304,2025,senior,integral,Data Scientist,106600,USD,106600,US,presencial,US,media,USA
19305,2025,pleno,integral,Manager,176700,USD,176700,US,presencial,US,media,USA
19306,2025,pleno,integral,Manager,108300,USD,108300,US,presencial,US,media,USA
19307,2025,senior,integral,Data Scientist,233400,USD,233400,US,remoto,US,media,USA
19308,2025,senior,integral,Data Scientist,145300,USD,145300,US,remoto,US,media,USA
19309,2025,senior,integral,Machine Learning Engineer,312730,USD,312730,US,remoto,US,media,USA
19310,2025,senior,integral,Machine Learning Engineer,170770,USD,170770,US,remoto,US,media,USA
19311,2025,senior,integral,Engineer,218000,USD,218000,US,presencial,US,media,USA
19312,2025,senior,integral,Engineer,147000,USD,147000,US,presencial,US,media,USA
19313,2025,senior,integral,AI Developer,271000,USD,271000,US,presencial,US,media,USA
19314,2025,senior,integral,AI Developer,183000,USD,183000,US,presencial,US,media,USA
19315,2025,senior,integral,Data Analysis,65000,EUR,68421,DE,presencial,DE,media,DEU
19316,2025,senior,integral,Data Analysis,60000,EUR,63157,DE,presencial,DE,media,DEU
19317,2025,junior,integral,Data Analyst,99200,USD,99200,US,presencial,US,media,USA
19318,2025,junior,integral,Data Analyst,55600,USD,55600,US,presencial,US,media,USA
19319,2025,senior,integral,Data Analyst,157497,USD,157497,US,presencial,US,media,USA
19320,2025,senior,integral,Data Analyst,84806,USD,84806,US,presencial,US,media,USA
19321,2025,junior,integral,Data Analyst,172915,USD,172915,US,presencial,US,media,USA
19322,2025,junior,integral,Data Analyst,115277,USD,115277,US,presencial,US,media,USA
19323,2025,pleno,integral,Associate,180000,USD,180000,US,presencial,US,media,USA
19324,2025,pleno,integral,Associate,75000,USD,75000,US,presencial,US,media,USA
19325,2025,senior,integral,Postdoctoral Fellow,116938,USD,116938,US,presencial,US,media,USA
19326,2025,senior,integral,Postdoctoral Fellow,77969,USD,77969,US,presencial,US,media,USA
19327,2025,senior,integral,Software Engineer,244000,USD,244000,US,presencial,US,media,USA
19328,2025,senior,integral,Software Engineer,166000,USD,166000,US,presencial,US,media,USA
19329,2025,senior,integral,Software Engineer,244000,USD,244000,US,presencial,US,media,USA
19330,2025,senior,integral,Software Engineer,166000,USD,166000,US,presencial,US,media,USA
19331,2025,pleno,integral,Analyst,181000,USD,181000,US,presencial,US,media,USA
19332,2025,pleno,integral,Analyst,126000,USD,126000,US,presencial,US,media,USA
19333,2025,senior,integral,Engineer,70000,EUR,73684,DE,presencial,DE,media,DEU
19334,2025,senior,integral,Engineer,60000,EUR,63157,DE,presencial,DE,media,DEU
19335,2025,senior,integral,Technical Architect,100000,EUR,105263,DE,presencial,DE,media,DEU
19336,2025,senior,integral,Technical Architect,100000,EUR,105263,DE,presencial,DE,media,DEU
19337,2025,senior,integral,Engineer,65000,EUR,68421,DE,presencial,DE,media,DEU
